sender,recipient,date,end date
"Henslow, J. S.","Phillips, John",1834-02-10,1834-02-10
"Henslow, J. S.","Baxter, William",1834-03-22,1834-03-22
"Lindley, John","Henslow, J. S.",1834-03-27,1834-03-27
"Lindley, John","Henslow, J. S.",1834-03-27,1834-03-27
"Lindley, John","Henslow, J. S.",1834-03-27,1834-03-27
"Lindley, John","Henslow, J. S.",1834-03-27,1834-03-27
"Henslow, J. S.","Dale, J. C.",1834-04-12,1834-04-12
"Brewster, David","Henslow, J. S.",1834-11-07,1834-11-07
"Henslow, J. S.","Dale, J. C.",1834-11-27,1834-11-27
"Henslow, J. S.","Dale, J. C.",1834-11-27,1834-11-27
"Henslow, J. S.","Dale, J. C.",1834-11-27,1834-11-27
"Henslow, J. S.","Dale, J. C.",1834-11-27,1834-11-27
"Audubon, J. J.","Henslow, J. S.",1835-01-30,1835-01-30
"Audubon, J. J.","Henslow, J. S.",1835-01-30,1835-01-30
"Birkbeck, George","Henslow, J. S.",1835-05-13,1835-05-13
"Birkbeck, George","Henslow, J. S.",1835-05-13,1835-05-13
"Audubon, J. J.","Henslow, J. S.",1836-02-02,1836-02-02
"Jardine, William","Henslow, J. S.",1836-02-10,1836-02-10
"Jardine, William","Henslow, J. S.",1836-02-10,1836-02-10
"Jardine, William","Henslow, J. S.",1836-02-10,1836-02-10
"Lardner, D.","Henslow, J. S.",1836-03-05,1836-03-05
"Dilke, C. W.","Henslow, J. S.",1836-08-03,1836-08-03
"Henslow, J. S.","Phillips, John",1836-08-08,1836-08-08
"Henslow, J. S.","Phillips, John",1836-08-08,1836-08-08
"Jardine, William","Henslow, J. S.",1837-01-24,1837-01-24
"Talbot, William Henry Fox","Henslow, J. S.",1837-02-21,1837-02-21
"Talbot, William Henry Fox","Henslow, J. S.",1837-02-21,1837-02-21
"Henslow, J. S.","Baxter, William",1837-06-06,1837-06-06
"Faraday, Michael","Henslow, J. S.",1837-06-13,1837-06-13
"Henslow, J. S.","Jardine, William",1838-03-23,1838-03-23
"Radius, Justus","Henslow, J. S.",1838-03-30,1838-03-30
"Brougham, W.","Henslow, J. S.",1838-11-10,1838-11-10
"Henslow, J. S.","Hutton, William",1838-11-25,1838-11-25
"Henslow, J. S.","Hutton, William",1838-11-25,1838-11-25
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Henslow, J. S.","Hutton, William",1839-04-18,1839-04-18
"Jenyns, Leonard","Henslow, J. S.",1839-07-02,1839-07-02
"Jenyns, Leonard","Henslow, J. S.",1839-07-02,1839-07-02
"Jenyns, Leonard","Henslow, J. S.",1839-07-02,1839-07-02
"Jenyns, Leonard","Henslow, J. S.",1839-07-02,1839-07-02
"Bowman, J. E.","Henslow, J. S.",1839-09-14,1839-09-14
"Bowman, J. E.","Henslow, J. S.",1839-09-14,1839-09-14
"Bowman, J. E.","Henslow, J. S.",1839-09-14,1839-09-14
"Henslow, J. S.","Hutton, William",1839-11-27,1839-11-27
"Henry, Joseph","Henslow, J. S.",1839-12-02,1839-12-02
"Bowman, J. E.","Henslow, J. S.",1839-12-09,1839-12-09
"Bowman, J. E.","Henslow, J. S.",1839-12-09,1839-12-09
"Bowman, J. E.","Henslow, J. S.",1839-12-09,1839-12-09
"Henslow, J. S.","Sedgwick, Adam",1839-12-13,1839-12-13
"Henslow, J. S.","Sedgwick, Adam",1839-12-13,1839-12-13
"Henslow, J. S.","Sedgwick, Adam",1839-12-13,1839-12-13
"Jenyns, Leonard","Henslow, J. S.",1839-12-14,1839-12-14
"Ansted, David Thomas","Henslow, J. S.",1839-12-19,1839-12-19
"Henslow, J. S.","Hutton, William",1839-12-22,1839-12-22
"Henslow, J. S.","Hutton, William",1839-12-22,1839-12-22
"Henslow, J. S.","Balfour, J. H.",1840-01-16,1840-01-16
"Henslow, J. S.","Swainson, William",1840-01-16,1840-01-16
"Henslow, J. S.","Swainson, William",1840-01-16,1840-01-16
"Bloxam, Revd Andrew","Henslow, J. S.",1840-01-16,1840-01-16
"Henslow, J. S.","Hutton, William",1840-01-18,1840-01-18
"Henslow, J. S.","Hutton, William",1840-01-18,1840-01-18
"Henslow, J. S.","Hutton, William",1840-01-18,1840-01-18
"Henslow, J. S.","Hutton, William",1840-02-24,1840-02-24
"Henslow, J. S.","Hutton, William",1840-02-24,1840-02-24
"Henslow, J. S.","Hutton, William",1840-03-09,1840-03-09
"Henslow, J. S.","Hutton, William",1840-06-25,1840-06-25
"Jenyns, Leonard","Henslow, J. S.",1840-07-01,1840-07-01
"Brown, Robert","Henslow, J. S.",1840-08-10,1840-08-10
"Henslow, J. S.","Balfour, J. H.",1840-11-14,1840-11-14
"Brongniart, Adoplphe-Théodore","Henslow, J. S.",1840-12-12,1840-12-12
"Bowman, J. E.","Henslow, J. S.",1841-03-01,1841-03-01
"Bowman, J. E.","Henslow, J. S.",1841-03-01,1841-03-01
"Bowman, J. E.","Henslow, J. S.",1841-03-01,1841-03-01
"Bowman, J. E.","Henslow, J. S.",1841-03-01,1841-03-01
"Bowman, J. E.","Henslow, J. S.",1841-03-01,1841-03-01
"Lyell, Charles","Henslow, J. S.",1841-04-10,1841-04-10
"Clark, William","Henslow, J. S.",1841-05-22,1841-05-22
"Henslow, J. S.","Sedgwick, Adam",1841-10-05,1841-10-05
"Woodward, S. P.","Henslow, J. S.",1841-11-05,1841-11-05
"Woodward, S. P.","Henslow, J. S.",1841-11-05,1841-11-05
"Woodward, S. P.","Henslow, J. S.",1841-11-05,1841-11-05
"Woodward, S. P.","Henslow, J. S.",1841-11-05,1841-11-05
"Ansted, David Thomas","Henslow, J. S.",1841-12-24,1841-12-24
"Henslow, J. S.","Ansted, David Thomas",1842-01-03,1842-01-03
"Henslow, J. S.","Ansted, David Thomas",1842-01-03,1842-01-03
"Henslow, J. S.","Ansted, David Thomas",1842-01-03,1842-01-03
"Henry, Joseph","Henslow, J. S.",1842-07-05,1842-07-05
"Henry, Joseph","Henslow, J. S.",1842-07-05,1842-07-05
"Owen, Richard","Henslow, J. S.",1842-09-22,1842-09-22
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Henry, Joseph","Henslow, J. S.",1842-10-03,1842-10-03
"Henry, Joseph","Henslow, J. S.",1842-10-03,1842-10-03
"Henry, Joseph","Henslow, J. S.",1842-10-03,1842-10-03
"Powell, Baden","Henslow, J. S.",1842-10-16,1842-10-16
"Henslow, J. S.","Whewell, William",1842-12-29,1842-12-29
"Sedgwick, Adam","Henslow, J. S.",1843-01-01,1843-01-01
"Herschel, Sir J. F. W.","Henslow, J. S.",1843-05-07,1843-05-07
"Herschel, Sir J. F. W.","Henslow, J. S.",1843-05-07,1843-05-07
"Herschel, Sir J. F. W.","Henslow, J. S.",1843-05-07,1843-05-07
"Henslow, J. S.","Herschel, Sir J. F. W.",1843-05-13,1843-05-13
"Henslow, J. S.","Herschel, Sir J. F. W.",1843-05-13,1843-05-13
"Henslow, J. S.","Herschel, Sir J. F. W.",1843-05-13,1843-05-13
"Henslow, J. S.","Herschel, Sir J. F. W.",1843-05-13,1843-05-13
"Braybrooke, Lord","Henslow, J. S.",1843-09-25,1843-09-25
"Braybrooke, Lord","Henslow, J. S.",1843-09-25,1843-09-25
"Braybrooke, Lord","Henslow, J. S.",1843-09-25,1843-09-25
"Henslow, J. S.","Hooker, J. D.",1843-12-01,1843-12-01
"Loudon, J. C.","Henslow, J. S.",1843-12-01,1843-12-01
"Loudon, J. C.","Henslow, J. S.",1843-12-01,1843-12-01
"Henslow, J. S.","Whewell, William",1844-03-01,1844-03-01
"Henry, Joseph","Henslow, J. S.",1844-04-27,1844-04-27
"Henry, Joseph","Henslow, J. S.",1844-04-27,1844-04-27
"Henslow, J. S.","Hooker, J. D.",1844-08-04,1844-08-04
"Henslow, J. S.","Solly, Edward",1844-08-30,1844-08-30
"Morton, John Chalmers","Henslow, J. S.",1844-10-15,1844-10-15
"Morton, John Chalmers","Henslow, J. S.",1844-10-15,1844-10-15
"Morton, John Chalmers","Henslow, J. S.",1844-10-15,1844-10-15
"Morton, John Chalmers","Henslow, J. S.",1844-10-15,1844-10-15
"Charlesworth, Edward","Henslow, J. S.",1844-12-27,1844-12-27
"Charlesworth, Edward","Henslow, J. S.",1844-12-27,1844-12-27
"Maund, Benjamin","Henslow, J. S.",1845-01-19,1845-01-19
"Maund, Benjamin","Henslow, J. S.",1845-01-19,1845-01-19
"Maund, Benjamin","Henslow, J. S.",1845-01-19,1845-01-19
"Maund, Benjamin","Henslow, J. S.",1845-01-19,1845-01-19
"Maund, Benjamin","Henslow, J. S.",1845-01-19,1845-01-19
"Maund, Benjamin","Henslow, J. S.",1845-01-19,1845-01-19
"Phillips, John","Henslow, J. S.",1845-04-01,1845-04-01
"Henslow, J. S.","Buckland, William",1845-07-09,1845-07-09
"Henslow, J. S.","Buckland, William",1845-07-10,1845-07-10
"Henslow, J. S.","Sedgwick, Adam",1845-09-01,1845-09-01
"Henslow, J. S.","Whewell, William",1845-09-20,1845-09-20
"Henslow, J. S.","Whewell, William",1845-09-20,1845-09-20
"Henslow, J. S.","Hooker, J. D.",1845-11-15,1845-11-15
"Hooker, J. D.","Henslow, J. S.",1845-11-24,1845-11-24
"Hooker, J. D.","Henslow, J. S.",1845-11-24,1845-11-24
"Hooker, J. D.","Henslow, J. S.",1845-11-24,1845-11-24
"Henslow, J. S.","Hooker, J. D.",1845-11-29,1845-11-29
"Henslow, J. S.","Lindley, John",1846-01-16,1846-01-16
"Coleman, Henry","Henslow, J. S.",1846-02-12,1846-02-12
"Coleman, Henry","Henslow, J. S.",1846-02-12,1846-02-12
"Coleman, Henry","Henslow, J. S.",1846-06-26,1846-06-26
"Henslow, J. S.","Whewell, William",1846-08-28,1846-08-28
"Henslow, J. S.","Whewell, William",1846-08-28,1846-08-28
"Henslow, J. S. ","Hooker, William Jackson",1846-11-20,1846-11-20
"Henslow, J. S.","Jenyns, Leonard",1847-01-25,1847-01-25
"Henslow, J. S.","Jenyns, Leonard",1847-01-25,1847-01-25
"Henslow, J. S.","Jenyns, Leonard",1847-01-25,1847-01-25
"Bunbury, C. J. F.","Henslow, J. S.",1847-02-03,1847-02-03
"Lefevre, John Shaw","Henslow, J. S.",1847-07-26,1847-07-26
"Whewell, William","Henslow, J. S.",1847-08-14,1847-08-14
"Whewell, William","Henslow, J. S.",1847-08-14,1847-08-14
"Whewell, William","Henslow, J. S.",1847-08-14,1847-08-14
"Whewell, William","Henslow, J. S.",1847-08-14,1847-08-14
"Whewell, William","Henslow, J. S.",1847-08-14,1847-08-14
"Whewell, William","Henslow, J. S.",1847-08-14,1847-08-14
"Whewell, William","Henslow, J. S.",1847-08-14,1847-08-14
"Henslow, J. S.","Whewell, William",1847-08-16,1847-08-16
"Spence, William","Henslow, J. S.",1847-08-18,1847-08-18
"Wedgwood, Hensleigh","Henslow, J. S.",1848-01-01,1848-01-01
"Henslow, J. S.","Yates, James",1848-02-17,1848-02-17
"Henslow, J. S.","Yates, James",1848-02-17,1848-02-17
"Henslow, J. S.","Babbage, Charles",1848-04-04,1848-04-04
"Henslow, J. S.","Ransome, George",1848-08-21,1848-08-21
"Henslow, J. S.","Ransome, George",1848-08-21,1848-08-21
"Henslow, J. S.","Herschel, Sir J. F. W.",1848-11-30,1848-11-30
"Henslow, J. S.","Smyth, William Henry",1849-01-03,1849-01-03
"Henslow, J. S.","Whewell, William",1849-02-12,1849-02-12
"Henslow, J. S.","Whewell, William",1849-02-12,1849-02-12
"Henslow, J. S.","Whewell, William",1849-02-12,1849-02-12
"Whewell, William","Henslow, J. S.",1849-02-15,1849-02-15
"Henslow, J. S.","Whewell, William",1849-03-05,1849-03-05
"Bowerbank, James Scott","Henslow, J. S.",1849-06-06,1849-06-06
"Henslow, J. S.","Jenyns, Leonard",1849-07-28,1849-07-28
"Henslow, J. S.","Jenyns, Leonard",1849-08-22,1849-08-22
"Henslow, J. S.","Jenyns, Leonard",1849-08-22,1849-08-22
"Henslow, J. S.","Jenyns, Leonard",1849-08-22,1849-08-22
"Henslow, J. S.","Jenyns, Leonard",1849-08-22,1849-08-22
"Henslow, J. S.","Jenyns, Leonard",1849-08-22,1849-08-22
"Henslow, J. S.","Jenyns, Leonard",1849-08-22,1849-08-22
"Henslow, J. S.","Jenyns, Leonard",1849-08-22,1849-08-22
"Henslow, J. S.","Jenyns, Leonard",1849-08-22,1849-08-22
"Henslow, J. S.","Jenyns, Leonard",1849-08-22,1849-08-22
"Henslow, J. S.","Jenyns, Leonard",1849-08-22,1849-08-22
"Henslow, J. S.","Henslow, Ann",1849-09-11,1849-09-11
"Jenyns, Leonard","Henslow, J. S.",1849-09-24,1849-09-24
"Eagle, Francis K.","Henslow, J. S.",1849-10-19,1849-10-19
"Eagle, Francis K.","Henslow, J. S.",1849-10-19,1849-10-19
"Eagle, Francis K.","Henslow, J. S.",1849-10-19,1849-10-19
"Eagle, Francis K.","Henslow, J. S.",1849-11-05,1849-11-05
"Eagle, Francis K.","Henslow, J. S.",1849-11-05,1849-11-05
"Henslow, J. S.","Airy, George Biddell",1849-11-24,1849-11-24
"Henslow, J. S.","Airy, George Biddell",1849-11-24,1849-11-24
"Airy, George Biddell","Henslow, J. S.",1849-11-30,1849-11-30
"Hibgame, Edward","Henslow, J. S.",1849-12-31,1849-12-31
"Bell, Thomas","Henslow, J. S.",1850-01-04,1850-01-04
"Pollock, Algernon","Henslow, J. S.",1850-02-13,1850-02-13
"Henslow, J. S.","Hill, Rowland",1850-02-28,1850-02-28
"Henslow, J. S.","Hill, Rowland",1850-03-09,1850-03-09
"Romilly, Joseph","Henslow, J. S.",1850-04-08,1850-04-08
"Romilly, Joseph","Henslow, J. S.",1850-04-08,1850-04-08
"Sedgwick, Adam","Henslow, J. S.",1850-07-02,1850-07-02
"Sedgwick, Adam","Henslow, J. S.",1850-07-02,1850-07-02
"Sedgwick, Adam","Henslow, J. S.",1850-07-02,1850-07-02
"Sedgwick, Adam","Henslow, J. S.",1850-07-02,1850-07-02
"Sedgwick, Adam","Henslow, J. S.",1850-07-02,1850-07-02
"Sedgwick, Adam","Henslow, J. S.",1850-07-02,1850-07-02
"Zinoke, Barham","Henslow, J. S.",1850-07-19,1850-07-19
"Zinoke, Barham","Henslow, J. S.",1850-07-19,1850-07-19
"Zinoke, Barham","Henslow, J. S.",1850-07-19,1850-07-19
"Zinoke, Barham","Henslow, J. S.",1850-07-19,1850-07-19
"Romilly, Joseph","Henslow, J. S.",1850-08-29,1850-08-29
"Horner, Leonard","Henslow, J. S.",1850-11-20,1850-11-20
"Horner, Leonard","Henslow, J. S.",1850-11-20,1850-11-20
"Horner, Leonard","Henslow, J. S.",1850-11-20,1850-11-20
"Almack, Richard","Henslow, J. S.",1851-01-23,1851-01-23
"Henslow, J. S.","Whewell, William",1851-04-04,1851-04-04
"Forbes, Edward","Henslow, J. S.",1851-05-06,1851-05-06
"Horner, Leonard","Henslow, J. S.",1851-05-10,1851-05-10
"Henslow, J. S.","Jenyns, Leonard",1851-08-10,1851-08-10
"Henslow, J. S.","Jenyns, Leonard",1851-08-10,1851-08-10
"Henslow, J. S.","Jenyns, Leonard",1851-08-10,1851-08-10
"Henslow, J. S.","Jenyns, Leonard",1851-08-10,1851-08-10
"Henslow, J. S.","Jenyns, Leonard",1851-08-10,1851-08-10
"Henslow, J. S.","Whewell, William",1851-09-19,1851-09-19
"Henslow, J. S.","Jenyns, Leonard",1851-11-15,1851-11-15
"Moseley, Henry","Henslow, J. S.",1852-02-16,1852-02-16
"Moseley, Henry","Henslow, J. S.",1852-02-19,1852-02-19
"Moseley, Henry","Henslow, J. S.",1852-02-21,1852-02-21
"Henslow, J. S.","Babbage, Charles",1852-03-07,1852-03-07
"Clark, William","Henslow, J. S.",1852-03-14,1852-03-14
"Broome, C. E.","Henslow, J. S.",1852-06-21,1852-06-21
"Longman, William","Henslow, J. S.",1852-07-10,1852-07-10
"Longman, William","Henslow, J. S.",1852-07-10,1852-07-10
"Owen, Richard","Henslow, J. S.",1852-09-18,1852-09-18
"Moseley, Henry","Henslow, J. S.",1852-09-23,1852-09-23
"Moseley, Henry","Henslow, J. S.",1852-09-23,1852-09-23
"Longman, Thomas","Henslow, J. S.",1852-11-01,1852-11-01
"Wallich, Nathaniel","Henslow, J. S.",1852-11-08,1852-11-08
"Henslow, J. S.",Unknown,1852-11-25,1852-11-25
"Lindley, John","Henslow, J. S.",1852-12-31,1852-12-31
"Lindley, John","Henslow, J. S.",1852-12-31,1852-12-31
"Carpenter, P. P.","Henslow, J. S.",1853-01-21,1853-01-21
"Miller, W. H.","Henslow, J. S.",1853-03-19,1853-03-19
"Whewell, William","Henslow, J. S.",1853-04-22,1853-04-22
"Henslow, J. S.","Gould, John.",1853-09-29,1853-09-29
"Miller, W. H.","Henslow, J. S.",1853-10-25,1853-10-25
"Miller, W. H.","Henslow, J. S.",1853-10-25,1853-10-25
"Miller, W. H.","Henslow, J. S.",1853-10-25,1853-10-25
"Miller, W. H.","Henslow, J. S.",1853-10-25,1853-10-25
"Miller, W. H.","Henslow, J. S.",1853-10-25,1853-10-25
"Whewell, William","Henslow, J. S.",1853-11-24,1853-11-24
"Dawes, Richard","Henslow, J. S.",1853-12-31,1853-12-31
"Henslow, J. S.","Martin, Thomas",1854-02-08,1854-02-08
"Latham, R. G.","Henslow, J. S.",1854-03-01,1854-03-01
"Henslow, J. S.","Whewell, William",1854-03-05,1854-03-05
"Henslow, J. S.","Martin, Thomas",1854-08-02,1854-08-02
"Henslow, J. S.","Martin, Thomas",1854-08-02,1854-08-02
"Cumming, Joseph George","Henslow, J. S.",1854-08-24,1854-08-24
"Smith, Charles Roach","Henslow, J. S.",1854-10-03,1854-10-03
"Smith, Charles Roach","Henslow, J. S.",1854-10-03,1854-10-03
"Carpenter, P. P.","Henslow, J. S.",1854-11-06,1854-11-06
"Yates, James","Henslow, J. S.",1854-11-09,1854-11-09
"Henslow, J. S.","Yates, James",1854-11-29,1854-11-29
"Henslow, J. S.","Airy, George Biddell",1854-12-03,1854-12-03
"Bowerbank, James Scott","Henslow, J. S.",1855-01-12,1855-01-12
"Horner, Leonard","Henslow, J. S.",1855-01-20,1855-01-20
"Spence, William","Henslow, J. S.",1855-02-26,1855-02-26
"Horner, Leonard","Henslow, J. S.",1855-05-05,1855-05-05
"Henslow, J. S.","Yates, Miss",1855-05-10,1855-05-10
"Henslow, J. S.","Yates, Miss",1855-05-10,1855-05-10
"Murchison, Roderick","Henslow, J. S.",1855-06-06,1855-06-06
"Henslow, J. S.",Lester,1855-06-25,1855-06-25
"Jenyns, Leonard","Henslow, J. S.",1855-06-27,1855-06-27
"Jenyns, Leonard","Henslow, J. S.",1855-06-27,1855-06-27
"Carpenter, Philip","Henslow, J. S.",1855-07-02,1855-07-02
"Prestwich, Joseph","Henslow, J. S.",1855-07-02,1855-07-02
"Jenyns, Leonard","Henslow, J. S.",1855-07-02,1855-07-02
"Smith, Charles Roach","Henslow, J. S.",1855-08-01,1855-08-01
"Phillips, John","Henslow, J. S.",1855-10-27,1855-10-27
"Billing, Archibald","Henslow, J. S.",1855-11-22,1855-11-22
"Billing, Archibald","Henslow, J. S.",1855-11-22,1855-11-22
"Smith, Charles Roach","Henslow, J. S.",1855-12-01,1855-12-01
"Smith, Charles Roach","Henslow, J. S.",1855-12-01,1855-12-01
"Smith, Charles Roach","Henslow, J. S.",1855-12-26,1855-12-26
"Maund, Benjamin","Henslow, J. S.",1856-01-31,1856-01-31
"Clark, William","Henslow, J. S.",1856-02-16,1856-02-16
"Miller, W. H.","Henslow, J. S.",1856-02-28,1856-02-28
"Phillips, John","Henslow, J. S.",1856-03-14,1856-03-14
"Smith, Charles Roach","Henslow, J. S.",1856-03-15,1856-03-15
"Smith, Charles Roach","Henslow, J. S.",1856-03-22,1856-03-22
"Richardson, John","Henslow, J. S.",1856-04-06,1856-04-06
"Smith, Charles Roach","Henslow, J. S.",1856-05-12,1856-05-12
"Spence, William","Henslow, J. S.",1856-06-16,1856-06-16
"Jenyns, Leonard","Henslow, J. S.",1856-07-01,1856-07-01
"Temple, Frederick","Henslow, J. S.",1856-07-12,1856-07-12
"Spence, William","Henslow, J. S.",1856-07-19,1856-07-19
"Henslow, J. S.","Jenyns, Leonard",1856-07-25,1856-07-25
"Henslow, J. S.","Jenyns, Leonard",1856-07-25,1856-07-25
"Henslow, J. S.","Jenyns, Leonard",1856-07-25,1856-07-25
"Henslow, J. S.","Jenyns, Leonard",1856-07-25,1856-07-25
"Henslow, J. S.","Martin, Thomas",1856-07-26,1856-07-26
"Henslow, J. S.","Martin, Thomas",1856-07-26,1856-07-26
"Dawes, Richard","Henslow, J. S.",1856-08-11,1856-08-11
"Belper, Lord","Henslow, J. S.",1856-08-29,1856-08-29
"Spence, William","Henslow, J. S.",1856-09-11,1856-09-11
"Spence, William","Henslow, J. S.",1856-09-11,1856-09-11
"Spence, William","Henslow, J. S.",1856-09-11,1856-09-11
"Longman, William","Henslow, J. S.",1856-09-15,1856-09-15
"Temple, Frederick","Henslow, J. S.",1856-10-16,1856-10-16
"Temple, Frederick","Henslow, J. S.",1856-10-16,1856-10-16
"Temple, Frederick","Henslow, J. S.",1856-10-16,1856-10-16
"Campbell, W.","Henslow, J. S.",1856-10-20,1856-10-20
"Carpenter, William B.","Henslow, J. S.",1856-11-13,1856-11-13
"Temple, Frederick","Henslow, J. S.",1856-11-18,1856-11-18
"Temple, Frederick","Henslow, J. S.",1856-11-18,1856-11-18
"Stainton, H. T.","Henslow, J. S.",1856-12-24,1856-12-24
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Spence, William","Henslow, J. S.",1857-01-26,1857-01-26
"Spence, William","Henslow, J. S.",1857-01-26,1857-01-26
"Henslow, J. S.","Masters, M. T.",1857-03-12,1857-03-12
"Henslow, J. S.","Whewell, William",1857-04-07,1857-04-07
"Henslow, J. S.","Whewell, William",1857-04-07,1857-04-07
"Playfair, Lyon","Henslow, J. S.",1857-04-15,1857-04-15
"Poole, E. S.","Henslow, J. S.",1857-04-20,1857-04-20
"Poole, E. S.","Henslow, J. S.",1857-04-20,1857-04-20
"Horner, Leonard","Henslow, J. S.",1857-05-10,1857-05-10
"Jenyns, Leonard","Henslow, J. S.",1857-07-02,1857-07-02
"Jenyns, Leonard","Henslow, J. S.",1857-07-02,1857-07-02
"Hohenacker, R. F.","Henslow, J. S.",1857-07-03,1857-07-03
"Hohenacker, R. F.","Henslow, J. S.",1857-07-03,1857-07-03
"Hohenacker, R. F.","Henslow, J. S.",1857-07-03,1857-07-03
"Longman, Thomas","Henslow, J. S.",1857-08-04,1857-08-04
"Longman, Thomas","Henslow, J. S.",1857-08-11,1857-08-11
"Longman, Thomas","Henslow, J. S.",1857-08-11,1857-08-11
"Horner, Leonard","Henslow, J. S.",1857-09-12,1857-09-12
"Patterson, Robert","Henslow, J. S.",1857-09-12,1857-09-12
"Reeve, Lovell","Henslow, J. S.",1857-09-19,1857-09-19
"Bunbury, Sir H.","Henslow, J. S.",1857-09-24,1857-09-24
"Bunbury, Sir H.","Henslow, J. S.",1857-09-24,1857-09-24
"Philpott, Henry","Henslow, J. S.",1857-10-01,1857-10-01
"Sedgwick, Adam","Henslow, J. S.",1857-11-18,1857-11-18
"Carpenter, William B.","Henslow, J. S.",1857-12-27,1857-12-27
"Stainton, H. T.","Henslow, J. S.",1858-01-16,1858-01-16
"Hooker, J. D.","Henslow, J. S.",1858-03-21,1858-03-21
"Hooker, J. D.","Henslow, J. S.",1858-03-21,1858-03-21
"Hooker, J. D.","Henslow, J. S.",1858-03-21,1858-03-21
" Dilke, C. W.","Henslow, J. S.",1858-03-26,1858-03-26
"Henslow, J. S.","Eyton, Thomas Campbell",1858-04-20,1858-04-20
"Henslow, J. S.","Eyton, Thomas Campbell",1858-04-20,1858-04-20
"Evans, John","Henslow, J. S.",1858-04-24,1858-04-24
"Spence, William","Henslow, J. S.",1858-04-28,1858-04-28
"Henslow, J. S.","Eyton, Thomas Campbell",1858-06-08,1858-06-08
"Jenyns, Leonard","Henslow, J. S.",1858-07-02,1858-07-02
"Sedgwick, Adam","Henslow, J. S.",1858-11-06,1858-11-06
"Sedgwick, Adam","Henslow, J. S.",1858-11-06,1858-11-06
"Spence, William","Henslow, J. S.",1858-11-11,1858-11-11
"Lancester, Edwin","Henslow, J. S.",1858-11-17,1858-11-17
"Jenyns, Leonard","Henslow, J. S.",1858-11-18,1858-11-18
"Miller, W. H.","Henslow, J. S.",1858-12-09,1858-12-09
"Henslow, J. S.","Sedgwick, Adam",1858-12-27,1858-12-27
"Henslow, J. S.","Sedgwick, Adam",1858-12-27,1858-12-27
"Henslow, J. S.","Sedgwick, Adam",1858-12-27,1858-12-27
"Henslow, J. S.","Sedgwick, Adam",1858-12-27,1858-12-27
"Henslow, J. S.","Sedgwick, Adam",1858-12-27,1858-12-27
"Sedgwick, Adam","Henslow, J. S.",1858-12-31,1858-12-31
"Sedgwick, Adam","Henslow, J. S.",1858-12-31,1858-12-31
"Ellis, William","Henslow, J. S.",1859-01-15,1859-01-15
"Jenyns, Leonard","Henslow, J. S.",1859-02-17,1859-02-17
"Jenyns, Leonard","Henslow, J. S.",1859-02-17,1859-02-17
"Stainton, H. T.","Henslow, J. S.",1859-03-08,1859-03-08
"Miller, W. H.","Henslow, J. S.",1859-04-09,1859-04-09
"Miller, W. H.","Henslow, J. S.",1859-04-09,1859-04-09
"Miller, W. H.","Henslow, J. S.",1859-04-09,1859-04-09
"Henslow, J. S.","Whewell, William",1859-04-30,1859-04-30
"Henslow, J. S.","Whewell, William",1859-04-30,1859-04-30
"Henslow, J. S.","Whewell, William",1859-04-30,1859-04-30
"Jenyns, Leonard","Henslow, J. S.",1859-06-03,1859-06-03
"Watson, H. C.","Henslow, J. S.",1859-07-04,1859-07-04
"Henslow, J. S.",Unknown,1859-07-16,1859-07-16
"Henslow, J. S.",Unknown,1859-07-16,1859-07-16
"Henslow, J. S.",Unknown,1859-07-16,1859-07-16
"Henslow, J. S.",Unknown,1859-07-16,1859-07-16
"Henslow, J. S.",Unknown,1859-07-16,1859-07-16
"Henslow, J. S.",Unknown,1859-07-16,1859-07-16
"Charlesworth, Edward","Henslow, J. S.",1859-07-21,1859-07-21
